Date,Visitor/Neutral,PTS,Home/Neutral,PTS
"Thu, Jan 10, 2008",DET,90,SAS,80
"Thu, Jan 10, 2008",PHX,86,UTA,108
"Fri, Jan 11, 2008",WAS,102,ATL,98
"Fri, Jan 11, 2008",CHA,106,CLE,113
"Fri, Jan 11, 2008",ORL,103,DEN,113
"Fri, Jan 11, 2008",MEM,104,GSW,116
"Fri, Jan 11, 2008",MIN,82,HOU,113
"Fri, Jan 11, 2008",MIL,105,LAL,110
"Fri, Jan 11, 2008",BOS,86,BKN,77
"Fri, Jan 11, 2008",MIA,88,NOH,114
"Fri, Jan 11, 2008",TOR,99,NYK,90
"Fri, Jan 11, 2008",CHI,100,PHI,97
"Fri, Jan 11, 2008",DAL,90,OKC,70
"Sat, Jan 12, 2008",DET,103,CHA,100
"Sat, Jan 12, 2008",DAL,95,LAC,94
"Sat, Jan 12, 2008",MIL,114,PHX,122
"Sat, Jan 12, 2008",IND,111,SAC,105
"Sat, Jan 12, 2008",MIN,88,SAS,105
"Sat, Jan 12, 2008",ORL,115,UTA,119
"Sat, Jan 12, 2008",BOS,78,WAS,85
"Sun, Jan 13, 2008",CHI,84,ATL,105
"Sun, Jan 13, 2008",IND,101,GSW,106
"Sun, Jan 13, 2008",NOH,87,HOU,82
"Sun, Jan 13, 2008",MEM,99,LAL,100
"Sun, Jan 13, 2008",DET,65,NYK,89
"Sun, Jan 13, 2008",POR,109,TOR,116
"Mon, Jan 14, 2008",WAS,88,BOS,83
"Mon, Jan 14, 2008",DEN,116,CHA,119
"Mon, Jan 14, 2008",POR,99,BKN,73
"Mon, Jan 14, 2008",DAL,120,SAC,122
"Mon, Jan 14, 2008",PHI,82,SAS,89
"Mon, Jan 14, 2008",LAL,123,OKC,121
"Mon, Jan 14, 2008",MIL,87,UTA,98
"Tue, Jan 15, 2008",DEN,93,ATL,104
"Tue, Jan 15, 2008",TOR,89,DET,103
"Tue, Jan 15, 2008",PHI,111,HOU,107
"Tue, Jan 15, 2008",PHX,90,LAC,97
"Tue, Jan 15, 2008",CLE,132,MEM,124
"Tue, Jan 15, 2008",GSW,105,MIN,98
"Tue, Jan 15, 2008",WAS,93,NYK,105
"Tue, Jan 15, 2008",CHI,88,ORL,102
"Wed, Jan 16, 2008",POR,90,BOS,100
"Wed, Jan 16, 2008",ORL,93,CHA,99
"Wed, Jan 16, 2008",GSW,117,IND,125
"Wed, Jan 16, 2008",CHI,126,MIA,96
"Wed, Jan 16, 2008",ATL,80,MIL,87
"Wed, Jan 16, 2008",NYK,111,BKN,105
"Wed, Jan 16, 2008",OKC,92,NOH,123
"Wed, Jan 16, 2008",SAC,91,TOR,116
"Thu, Jan 17, 2008",UTA,109,DEN,120
"Thu, Jan 17, 2008",PHX,106,LAL,98
"Thu, Jan 17, 2008",CLE,90,SAS,88
"Fri, Jan 18, 2008",PHI,89,BOS,116
"Fri, Jan 18, 2008",GSW,119,CHI,111
"Fri, Jan 18, 2008",SAC,100,DET,93
"Fri, Jan 18, 2008",OKC,100,MEM,124
"Fri, Jan 18, 2008",POR,98,MIA,91
"Fri, Jan 18, 2008",CHA,84,NOH,112
"Fri, Jan 18, 2008",MIN,95,PHX,115
"Fri, Jan 18, 2008",ATL,78,TOR,89
"Fri, Jan 18, 2008",LAC,88,UTA,106
"Fri, Jan 18, 2008",NYK,98,WAS,111
"Sat, Jan 19, 2008",MEM,87,CHA,105
"Sat, Jan 19, 2008",DET,81,CHI,97
"Sat, Jan 19, 2008",OKC,96,DAL,111
"Sat, Jan 19, 2008",MIN,108,DEN,111
"Sat, Jan 19, 2008",SAS,81,HOU,83
"Sat, Jan 19, 2008",SAC,110,IND,104
"Sat, Jan 19, 2008",BKN,107,LAC,120
"Sat, Jan 19, 2008",NYK,88,MIA,84
"Sat, Jan 19, 2008",GSW,119,MIL,99
"Sat, Jan 19, 2008",POR,94,ORL,101
"Sat, Jan 19, 2008",TOR,95,PHI,99
"Sun, Jan 20, 2008",BKN,92,PHX,116
"Mon, Jan 21, 2008",POR,111,ATL,109
"Mon, Jan 21, 2008",SAS,95,CHA,86
"Mon, Jan 21, 2008",MIN,109,GSW,108
"Mon, Jan 21, 2008",OKC,89,HOU,96
"Mon, Jan 21, 2008",UTA,109,LAC,93
"Mon, Jan 21, 2008",DEN,99,LAL,116
"Mon, Jan 21, 2008",CHI,90,MEM,104
"Mon, Jan 21, 2008",CLE,97,MIA,90
"Mon, Jan 21, 2008",MIL,92,NOH,106
"Mon, Jan 21, 2008",BOS,109,NYK,93
"Mon, Jan 21, 2008",DET,100,ORL,102
"Mon, Jan 21, 2008",IND,110,PHI,103
"Mon, Jan 21, 2008",DAL,84,WAS,102
"Tue, Jan 22, 2008",PHX,114,MIL,105
"Tue, Jan 22, 2008",BKN,94,SAC,128
"Wed, Jan 23, 2008",TOR,114,BOS,112
"Wed, Jan 23, 2008",DAL,102,CHA,95
"Wed, Jan 23, 2008",IND,95,CHI,108
"Wed, Jan 23, 2008",WAS,85,CLE,121
"Wed, Jan 23, 2008",ATL,100,DEN,107
"Wed, Jan 23, 2008",SAC,85,LAC,111
"Wed, Jan 23, 2008",ORL,112,MEM,85
"Wed, Jan 23, 2008",PHX,107,MIN,117
"Wed, Jan 23, 2008",POR,81,NOH,96
"Wed, Jan 23, 2008",DET,86,PHI,78
"Wed, Jan 23, 2008",LAL,91,SAS,103
"Wed, Jan 23, 2008",HOU,109,OKC,107
"Thu, Jan 24, 2008",BKN,119,GSW,121
"Thu, Jan 24, 2008",SAS,90,MIA,89
"Thu, Jan 24, 2008",IND,92,MIL,104
"Fri, Jan 25, 2008",MIN,86,BOS,87
"Fri, Jan 25, 2008",CHA,90,CHI,77
"Fri, Jan 25, 2008",PHX,110,CLE,108
"Fri, Jan 25, 2008",LAL,105,DAL,112
"Fri, Jan 25, 2008",BKN,85,DEN,100
"Fri, Jan 25, 2008",ORL,93,DET,101
"Fri, Jan 25, 2008",LAC,92,NOH,111
"Fri, Jan 25, 2008",PHI,81,NYK,89
"Fri, Jan 25, 2008",HOU,89,POR,79
"Fri, Jan 25, 2008",ATL,99,OKC,90
"Fri, Jan 25, 2008",MIL,75,TOR,106
"Fri, Jan 25, 2008",SAC,113,UTA,127
"Fri, Jan 25, 2008",MEM,93,WAS,104
"Sat, Jan 26, 2008",PHI,103,CHA,96
"Sat, Jan 26, 2008",LAC,120,MEM,125
"Sat, Jan 26, 2008",IND,96,MIA,98
"Sat, Jan 26, 2008",NOH,102,SAS,78
"Sun, Jan 27, 2008",PHX,88,CHI,77
"Sun, Jan 27, 2008",DEN,85,DAL,90
"Sun, Jan 27, 2008",NYK,104,GSW,106
"Sun, Jan 27, 2008",UTA,97,HOU,89
"Sun, Jan 27, 2008",CLE,98,LAL,95
"Sun, Jan 27, 2008",WAS,102,MIL,105
"Sun, Jan 27, 2008",BKN,95,MIN,98
"Sun, Jan 27, 2008",BOS,93,ORL,96
"Sun, Jan 27, 2008",ATL,93,POR,94
"Sun, Jan 27, 2008",SAC,103,OKC,101
"Mon, Jan 28, 2008",CHA,107,LAC,100
"Mon, Jan 28, 2008",DAL,103,MEM,84
"Mon, Jan 28, 2008",DEN,93,NOH,117
"Mon, Jan 28, 2008",SAS,91,UTA,97
"Tue, Jan 29, 2008",MIN,85,CHI,96
"Tue, Jan 29, 2008",GSW,107,HOU,111
"Tue, Jan 29, 2008",DET,110,IND,104
"Tue, Jan 29, 2008",NYK,109,LAL,120
"Tue, Jan 29, 2008",BOS,117,MIA,87
"Tue, Jan 29, 2008",MIL,80,BKN,87
"Tue, Jan 29, 2008",ATL,92,PHX,125
"Tue, Jan 29, 2008",SAS,85,OKC,88
"Tue, Jan 29, 2008",TOR,104,WAS,108
"Wed, Jan 30, 2008",ATL,88,LAC,95
"Wed, Jan 30, 2008",DEN,106,MEM,102
"Wed, Jan 30, 2008",CHI,67,MIN,83
"Wed, Jan 30, 2008",GSW,116,NOH,103
"Wed, Jan 30, 2008",MIA,91,ORL,107
"Wed, Jan 30, 2008",MIL,69,PHI,112
"Wed, Jan 30, 2008",CLE,84,POR,83
"Wed, Jan 30, 2008",CHA,91,SAC,105
"Wed, Jan 30, 2008",WAS,83,TOR,122
"Wed, Jan 30, 2008",NYK,89,UTA,100
"Thu, Jan 31, 2008",DAL,90,BOS,96
"Thu, Jan 31, 2008",LAL,89,DET,90
"Thu, Jan 31, 2008",SAS,84,PHX,81
"Thu, Jan 31, 2008",CLE,95,OKC,101
"Fri, Feb 1, 2008",CHA,96,GSW,127
"Fri, Feb 1, 2008",HOU,106,IND,103
"Fri, Feb 1, 2008",BKN,94,MIA,85
"Fri, Feb 1, 2008",LAC,83,MIN,104
"Fri, Feb 1, 2008",ORL,108,PHI,106
"Fri, Feb 1, 2008",NYK,88,POR,94
"Fri, Feb 1, 2008",NOH,103,SAC,112
"Fri, Feb 1, 2008",LAL,121,TOR,101
"Fri, Feb 1, 2008",UTA,96,WAS,87
"Sat, Feb 2, 2008",BKN,92,ATL,104
"Sat, Feb 2, 2008",LAC,84,CLE,98
"Sat, Feb 2, 2008",CHA,101,DEN,117
"Sat, Feb 2, 2008",ORL,121,IND,115
"Sat, Feb 2, 2008",UTA,110,MEM,91
"Sat, Feb 2, 2008",HOU,91,MIL,83
"Sat, Feb 2, 2008",CHI,101,SAC,105
"Sat, Feb 2, 2008",NYK,85,OKC,86
"Sun, Feb 3, 2008",DAL,67,DET,90
"Sun, Feb 3, 2008",LAL,103,WAS,91
"Mon, Feb 4, 2008",PHI,91,ATL,96
"Mon, Feb 4, 2008",TOR,114,MIA,82
"Mon, Feb 4, 2008",HOU,92,MIN,86
"Mon, Feb 4, 2008",LAC,103,NYK,94
"Mon, Feb 4, 2008",DAL,107,ORL,98
"Mon, Feb 4, 2008",CHA,104,PHX,118
"Mon, Feb 4, 2008",DEN,105,POR,103
"Mon, Feb 4, 2008",CHI,118,OKC,108
"Mon, Feb 4, 2008",NOH,88,UTA,110
"Tue, Feb 5, 2008",BOS,113,CLE,114
"Tue, Feb 5, 2008",SAS,116,IND,89
"Tue, Feb 5, 2008",MIL,102,MEM,97
"Tue, Feb 5, 2008",LAL,105,BKN,90
"Tue, Feb 5, 2008",WAS,96,PHI,101
"Wed, Feb 6, 2008",LAL,95,ATL,98
"Wed, Feb 6, 2008",LAC,100,BOS,111
"Wed, Feb 6, 2008",MIL,96,DAL,107
"Wed, Feb 6, 2008",UTA,118,DEN,115
"Wed, Feb 6, 2008",MIA,95,DET,100
"Wed, Feb 6, 2008",IND,103,NYK,100
"Wed, Feb 6, 2008",BKN,84,ORL,100
"Wed, Feb 6, 2008",NOH,132,PHX,130
"Wed, Feb 6, 2008",CHI,97,POR,100
"Wed, Feb 6, 2008",OKC,105,SAC,92
"Wed, Feb 6, 2008",SAS,85,WAS,77
"Thu, Feb 7, 2008",CHI,114,GSW,108
"Thu, Feb 7, 2008",CLE,77,HOU,92
"Thu, Feb 7, 2008",MIA,84,PHI,101
"Fri, Feb 8, 2008",CLE,100,ATL,95
"Fri, Feb 8, 2008",BKN,104,CHA,90
"Fri, Feb 8, 2008",MEM,81,DAL,92
"Fri, Feb 8, 2008",WAS,100,DEN,111
"Fri, Feb 8, 2008",POR,82,DET,91
"Fri, Feb 8, 2008",BOS,88,MIN,86
"Fri, Feb 8, 2008",SAS,99,NYK,93
"Fri, Feb 8, 2008",LAL,117,ORL,113
"Fri, Feb 8, 2008",OKC,99,PHX,103
"Fri, Feb 8, 2008",UTA,104,SAC,117
"Fri, Feb 8, 2008",LAC,102,TOR,98
"Sat, Feb 9, 2008",SAC,102,GSW,105
"Sat, Feb 9, 2008",ATL,89,HOU,108
"Sat, Feb 9, 2008",POR,93,IND,101
"Sat, Feb 9, 2008",NYK,99,MIL,98
"Sat, Feb 9, 2008",MEM,99,NOH,112
"Sat, Feb 9, 2008",LAC,80,PHI,101
"Sat, Feb 9, 2008",CHI,87,UTA,97
"Sun, Feb 10, 2008",SAS,90,BOS,98
"Sun, Feb 10, 2008",DEN,113,CLE,83
"Sun, Feb 10, 2008",CHA,87,DET,113
"Sun, Feb 10, 2008",LAL,104,MIA,94
"Sun, Feb 10, 2008",TOR,105,MIN,82
"Sun, Feb 10, 2008",DAL,82,BKN,101
"Sun, Feb 10, 2008",WAS,107,PHX,108
"Mon, Feb 11, 2008",LAL,106,CHA,97
"Mon, Feb 11, 2008",WAS,117,GSW,120
"Mon, Feb 11, 2008",POR,83,HOU,95
"Mon, Feb 11, 2008",LAC,96,MIL,89
"Mon, Feb 11, 2008",CLE,118,ORL,111
"Mon, Feb 11, 2008",DAL,76,PHI,84
"Mon, Feb 11, 2008",SAS,93,TOR,88
"Tue, Feb 12, 2008",DET,94,ATL,90
"Tue, Feb 12, 2008",NOH,100,CHI,86
"Tue, Feb 12, 2008",BOS,104,IND,97
"Tue, Feb 12, 2008",SAC,94,MEM,107
"Tue, Feb 12, 2008",DEN,114,MIA,113
"Tue, Feb 12, 2008",MIN,88,BKN,92
"Wed, Feb 13, 2008",NYK,103,BOS,111
"Wed, Feb 13, 2008",ATL,98,CHA,100
"Wed, Feb 13, 2008",SAS,112,CLE,105
"Wed, Feb 13, 2008",POR,76,DAL,96
"Wed, Feb 13, 2008",IND,80,DET,96
"Wed, Feb 13, 2008",PHX,118,GSW,120
"Wed, Feb 13, 2008",SAC,87,HOU,89
"Wed, Feb 13, 2008",WAS,91,LAC,89
"Wed, Feb 13, 2008",NOH,111,MIL,107
"Wed, Feb 13, 2008",LAL,117,MIN,92
"Wed, Feb 13, 2008",DEN,98,ORL,109
"Wed, Feb 13, 2008",MEM,88,PHI,102
"Wed, Feb 13, 2008",UTA,112,OKC,93
"Wed, Feb 13, 2008",BKN,91,TOR,109
"Thu, Feb 14, 2008",MIA,92,CHI,99
"Thu, Feb 14, 2008",DAL,97,PHX,109
"Tue, Feb 19, 2008",HOU,93,CLE,85
"Tue, Feb 19, 2008",BOS,118,DEN,124
"Tue, Feb 19, 2008",ORL,103,DET,85
"Tue, Feb 19, 2008",ATL,93,LAL,122
"Tue, Feb 19, 2008",PHI,88,MIN,104
"Tue, Feb 19, 2008",SAC,105,POR,94
"Tue, Feb 19, 2008",CHA,65,SAS,85
"Tue, Feb 19, 2008",MEM,101,OKC,108
"Tue, Feb 19, 2008",GSW,109,UTA,119
"Tue, Feb 19, 2008",NYK,113,WAS,100
"Wed, Feb 20, 2008",BOS,117,GSW,119
"Wed, Feb 20, 2008",CLE,106,IND,97
"Wed, Feb 20, 2008",MEM,86,LAC,100
"Wed, Feb 20, 2008",DET,98,MIL,103
"Wed, Feb 20, 2008",CHI,102,BKN,110
"Wed, Feb 20, 2008",DAL,93,NOH,104
"Wed, Feb 20, 2008",NYK,84,PHI,124
"Wed, Feb 20, 2008",LAL,130,PHX,124
"Wed, Feb 20, 2008",ATL,107,SAC,119
"Wed, Feb 20, 2008",ORL,110,TOR,127
"Thu, Feb 21, 2008",MIA,100,HOU,112
"Thu, Feb 21, 2008",SAS,100,MIN,99
"Thu, Feb 21, 2008",OKC,88,POR,92
"Fri, Feb 22, 2008",SAC,116,CHA,115
"Fri, Feb 22, 2008",DEN,121,CHI,135
"Fri, Feb 22, 2008",WAS,89,CLE,90
"Fri, Feb 22, 2008",MIL,100,DET,127
"Fri, Feb 22, 2008",ATL,117,GSW,110
"Fri, Feb 22, 2008",BKN,103,IND,113
"Fri, Feb 22, 2008",UTA,104,LAC,114
"Fri, Feb 22, 2008",DAL,98,MEM,83
"Fri, Feb 22, 2008",HOU,100,NOH,80
"Fri, Feb 22, 2008",TOR,99,NYK,103
"Fri, Feb 22, 2008",PHI,99,ORL,115
"Fri, Feb 22, 2008",BOS,77,PHX,85
"Fri, Feb 22, 2008",POR,87,OKC,99
"Sat, Feb 23, 2008",LAL,113,LAC,95
"Sat, Feb 23, 2008",PHI,101,MIA,96
"Sat, Feb 23, 2008",DEN,109,MIL,115
"Sat, Feb 23, 2008",IND,91,BKN,102
"Sat, Feb 23, 2008",NOH,89,SAS,98
"Sat, Feb 23, 2008",ATL,94,UTA,100
"Sat, Feb 23, 2008",CHA,95,WAS,110
"Sun, Feb 24, 2008",MEM,89,CLE,109
"Sun, Feb 24, 2008",CHI,97,HOU,110
"Sun, Feb 24, 2008",DAL,99,MIN,83
"Sun, Feb 24, 2008",SAC,93,ORL,112
"Sun, Feb 24, 2008",DET,116,PHX,86
"Sun, Feb 24, 2008",BOS,112,POR,102
"Sun, Feb 24, 2008",LAL,111,OKC,91
"Sun, Feb 24, 2008",NYK,92,TOR,115
"Mon, Feb 25, 2008",CHI,94,DAL,102
"Mon, Feb 25, 2008",DET,98,DEN,93
"Mon, Feb 25, 2008",TOR,102,IND,98
"Mon, Feb 25, 2008",BOS,104,LAC,76
"Mon, Feb 25, 2008",WAS,95,NOH,92
"Mon, Feb 25, 2008",ATL,74,SAS,89
"Tue, Feb 26, 2008",OKC,99,GSW,105
"Tue, Feb 26, 2008",WAS,69,HOU,94
"Tue, Feb 26, 2008",POR,83,LAL,96
"Tue, Feb 26, 2008",PHX,127,MEM,113
"Tue, Feb 26, 2008",SAC,86,MIA,107
"Tue, Feb 26, 2008",CLE,102,MIL,105
"Tue, Feb 26, 2008",UTA,100,MIN,111
"Tue, Feb 26, 2008",ORL,102,BKN,92
"Wed, Feb 27, 2008",SAC,117,ATL,123
"Wed, Feb 27, 2008",CLE,87,BOS,92
"Wed, Feb 27, 2008",CHI,113,IND,107
"Wed, Feb 27, 2008",POR,82,LAC,80
"Wed, Feb 27, 2008",PHX,103,NOH,120
"Wed, Feb 27, 2008",CHA,89,NYK,113
"Wed, Feb 27, 2008",ORL,89,PHI,101
"Wed, Feb 27, 2008",DEN,138,OKC,96
"Wed, Feb 27, 2008",MIN,85,TOR,107
"Wed, Feb 27, 2008",DET,95,UTA,103
"Thu, Feb 28, 2008",MIA,88,LAL,106
"Thu, Feb 28, 2008",MIL,106,BKN,120
"Thu, Feb 28, 2008",DAL,94,SAS,97
"Fri, Feb 29, 2008",NYK,93,ATL,99
"Fri, Feb 29, 2008",CHA,100,BOS,108
"Fri, Feb 29, 2008",WAS,97,CHI,91
"Fri, Feb 29, 2008",MIN,84,CLE,92
"Fri, Feb 29, 2008",SAC,106,DAL,115
"Fri, Feb 29, 2008",LAC,104,DEN,110
"Fri, Feb 29, 2008",PHI,97,GSW,119
"Fri, Feb 29, 2008",MEM,95,HOU,116
"Fri, Feb 29, 2008",UTA,98,NOH,110
"Fri, Feb 29, 2008",LAL,111,POR,119
"Fri, Feb 29, 2008",MIA,103,OKC,93
"Fri, Feb 29, 2008",IND,122,TOR,111
"Sat, Mar 1, 2008",DET,103,LAC,73
"Sat, Mar 1, 2008",UTA,113,MEM,92
"Sat, Mar 1, 2008",SAS,96,MIL,94
"Sat, Mar 1, 2008",NYK,92,ORL,118
"Sat, Mar 1, 2008",PHI,119,PHX,114
"Sun, Mar 2, 2008",ATL,88,BOS,98
"Sun, Mar 2, 2008",TOR,98,CHA,110
"Sun, Mar 2, 2008",CHI,86,CLE,95
"Sun, Mar 2, 2008",POR,104,GSW,110
"Sun, Mar 2, 2008",DEN,89,HOU,103
"Sun, Mar 2, 2008",MIL,106,IND,128
"Sun, Mar 2, 2008",DAL,104,LAL,108
"Sun, Mar 2, 2008",OKC,111,MIN,108
"Sun, Mar 2, 2008",SAS,93,BKN,83
"Sun, Mar 2, 2008",MIA,109,SAC,120
"Sun, Mar 2, 2008",NOH,84,WAS,101
"Mon, Mar 3, 2008",PHI,106,LAC,80
"Mon, Mar 3, 2008",NOH,100,NYK,88
"Mon, Mar 3, 2008",DAL,110,UTA,116
"Tue, Mar 4, 2008",GSW,135,ATL,118
"Tue, Mar 4, 2008",MEM,97,CHI,112
"Tue, Mar 4, 2008",OKC,97,DET,100
"Tue, Mar 4, 2008",CHA,109,MIN,89
"Tue, Mar 4, 2008",TOR,87,ORL,102
"Tue, Mar 4, 2008",PHX,97,POR,92
"Tue, Mar 4, 2008",LAL,117,SAC,105
"Tue, Mar 4, 2008",BKN,70,SAS,81
"Wed, Mar 5, 2008",DET,78,BOS,90
"Wed, Mar 5, 2008",GSW,109,CHA,118
"Wed, Mar 5, 2008",PHX,113,DEN,126
"Wed, Mar 5, 2008",IND,99,HOU,117
"Wed, Mar 5, 2008",SAC,109,LAC,116
"Wed, Mar 5, 2008",BKN,93,MEM,100
"Wed, Mar 5, 2008",TOR,108,MIA,83
"Wed, Mar 5, 2008",OKC,106,MIL,118
"Wed, Mar 5, 2008",ATL,101,NOH,116
"Wed, Mar 5, 2008",CLE,119,NYK,105
"Wed, Mar 5, 2008",MIN,76,UTA,105
"Wed, Mar 5, 2008",ORL,122,WAS,92
"Thu, Mar 6, 2008",CLE,96,CHI,107
"Thu, Mar 6, 2008",HOU,113,DAL,98
"Thu, Mar 6, 2008",IND,97,SAS,108
"Fri, Mar 7, 2008",CHI,93,BOS,116
"Fri, Mar 7, 2008",ATL,93,CHA,108
"Fri, Mar 7, 2008",SAS,96,DEN,109
"Fri, Mar 7, 2008",LAC,82,LAL,119
"Fri, Mar 7, 2008",GSW,134,MIA,99
"Fri, Mar 7, 2008",POR,103,MIL,101
"Fri, Mar 7, 2008",BKN,96,NOH,107
"Fri, Mar 7, 2008",DET,101,NYK,97
"Fri, Mar 7, 2008",OKC,83,PHI,117
"Fri, Mar 7, 2008",UTA,126,PHX,118
"Fri, Mar 7, 2008",MIN,111,SAC,103
"Fri, Mar 7, 2008",WAS,110,TOR,106
"Sat, Mar 8, 2008",MIA,94,ATL,97
"Sat, Mar 8, 2008",IND,95,CLE,103
"Sat, Mar 8, 2008",BKN,91,DAL,111
"Sat, Mar 8, 2008",NOH,96,HOU,106
"Sat, Mar 8, 2008",MIN,99,LAC,96
"Sat, Mar 8, 2008",BOS,119,MEM,89
"Sat, Mar 8, 2008",POR,120,NYK,114
"Sat, Mar 8, 2008",GSW,104,ORL,95
"Sat, Mar 8, 2008",DEN,105,UTA,132
"Sat, Mar 8, 2008",CHA,100,WAS,97
"Sun, Mar 9, 2008",CHI,109,DET,116
"Sun, Mar 9, 2008",SAC,114,LAL,113
"Sun, Mar 9, 2008",PHI,119,MIL,97
"Sun, Mar 9, 2008",SAS,87,PHX,94
"Sun, Mar 9, 2008",OKC,106,TOR,114
"Mon, Mar 10, 2008",POR,80,CLE,88
"Mon, Mar 10, 2008",NYK,79,DAL,108
"Mon, Mar 10, 2008",BKN,73,HOU,91
"Mon, Mar 10, 2008",LAC,99,MIA,98
"Mon, Mar 10, 2008",ATL,112,ORL,123
"Mon, Mar 10, 2008",BOS,100,PHI,86
"Mon, Mar 10, 2008",DEN,103,SAS,107
"Tue, Mar 11, 2008",UTA,96,CHI,108
"Tue, Mar 11, 2008",OKC,107,IND,114
"Tue, Mar 11, 2008",TOR,108,LAL,117
"Tue, Mar 11, 2008",POR,103,MIN,96
"Tue, Mar 11, 2008",MEM,111,PHX,132
"Tue, Mar 11, 2008",MIL,97,WAS,105
"Wed, Mar 12, 2008",HOU,83,ATL,75
"Wed, Mar 12, 2008",OKC,82,BOS,111
"Wed, Mar 12, 2008",CHA,93,DAL,118
"Wed, Mar 12, 2008",MEM,86,DEN,108
"Wed, Mar 12, 2008",PHI,83,DET,82
"Wed, Mar 12, 2008",TOR,106,GSW,117
"Wed, Mar 12, 2008",NYK,91,MIA,88
"Wed, Mar 12, 2008",UTA,114,MIL,110
"Wed, Mar 12, 2008",CLE,99,BKN,104
"Wed, Mar 12, 2008",SAS,75,NOH,100
"Wed, Mar 12, 2008",LAC,88,ORL,110
"Thu, Mar 13, 2008",GSW,115,PHX,123
"Thu, Mar 13, 2008",POR,85,SAC,96
"Thu, Mar 13, 2008",CLE,99,WAS,101
"Fri, Mar 14, 2008",LAC,93,ATL,117
"Fri, Mar 14, 2008",UTA,110,BOS,92
"Fri, Mar 14, 2008",PHI,110,CHI,106
"Fri, Mar 14, 2008",IND,97,DAL,116
"Fri, Mar 14, 2008",TOR,105,DEN,137
"Fri, Mar 14, 2008",SAS,80,DET,84
"Fri, Mar 14, 2008",CHA,80,HOU,89
"Fri, Mar 14, 2008",ORL,103,MIA,94
"Fri, Mar 14, 2008",LAL,98,NOH,108
"Fri, Mar 14, 2008",MIN,121,OKC,116
"Sat, Mar 15, 2008",MEM,107,GSW,110
"Sat, Mar 15, 2008",BOS,99,MIL,77
"Sat, Mar 15, 2008",UTA,115,BKN,117
"Sat, Mar 15, 2008",IND,111,ORL,122
"Sat, Mar 15, 2008",SAS,96,PHI,103
"Sat, Mar 15, 2008",SAC,99,PHX,127
"Sat, Mar 15, 2008",MIN,96,POR,107
"Sat, Mar 15, 2008",LAC,109,WAS,119
"Sun, Mar 16, 2008",CHA,91,CLE,98
"Sun, Mar 16, 2008",OKC,116,DEN,168
"Sun, Mar 16, 2008",NOH,84,DET,105
"Sun, Mar 16, 2008",LAL,92,HOU,104
"Sun, Mar 16, 2008",DAL,98,MIA,73
"Sun, Mar 16, 2008",ATL,109,NYK,98
"Sun, Mar 16, 2008",TOR,100,SAC,106
"Mon, Mar 17, 2008",NYK,98,IND,110
"Mon, Mar 17, 2008",CHA,80,MEM,98
"Mon, Mar 17, 2008",LAC,90,MIN,99
"Mon, Mar 17, 2008",CHI,97,NOH,108
"Mon, Mar 17, 2008",CLE,90,ORL,104
"Mon, Mar 17, 2008",BOS,93,SAS,91
"Mon, Mar 17, 2008",TOR,79,UTA,96
"Mon, Mar 17, 2008",ATL,105,WAS,96
"Tue, Mar 18, 2008",BKN,96,CHI,112
"Tue, Mar 18, 2008",LAL,102,DAL,100
"Tue, Mar 18, 2008",DEN,120,DET,136
"Tue, Mar 18, 2008",BOS,94,HOU,74
"Tue, Mar 18, 2008",MIA,112,MIL,106
"Tue, Mar 18, 2008",PHX,111,POR,98
"Tue, Mar 18, 2008",GSW,105,SAC,122
"Wed, Mar 19, 2008",DET,73,CLE,89
"Wed, Mar 19, 2008",CHA,95,IND,102
"Wed, Mar 19, 2008",GSW,116,LAC,100
"Wed, Mar 19, 2008",MEM,94,MIN,98
"Wed, Mar 19, 2008",ATL,117,BKN,125
"Wed, Mar 19, 2008",HOU,69,NOH,90
"Wed, Mar 19, 2008",WAS,87,ORL,86
"Wed, Mar 19, 2008",DEN,113,PHI,115
"Wed, Mar 19, 2008",PHX,110,OKC,98
"Wed, Mar 19, 2008",MIA,54,TOR,96
"Thu, Mar 20, 2008",SAS,102,CHI,80
"Thu, Mar 20, 2008",BOS,94,DAL,90
"Thu, Mar 20, 2008",LAL,106,UTA,95
"Fri, Mar 21, 2008",TOR,83,CLE,90
"Fri, Mar 21, 2008",HOU,109,GSW,106
"Fri, Mar 21, 2008",MIN,113,IND,124
"Fri, Mar 21, 2008",OKC,105,LAL,130
"Fri, Mar 21, 2008",WAS,103,MIA,86
"Fri, Mar 21, 2008",DEN,125,BKN,114
"Fri, Mar 21, 2008",MEM,120,NYK,106
"Fri, Mar 21, 2008",PHI,95,ORL,113
"Fri, Mar 21, 2008",LAC,102,POR,107
"Fri, Mar 21, 2008",SAC,89,SAS,102
"Sat, Mar 22, 2008",ORL,90,ATL,98
"Sat, Mar 22, 2008",MIA,82,CHA,94
"Sat, Mar 22, 2008",IND,108,CHI,101
"Sat, Mar 22, 2008",POR,83,LAC,72
"Sat, Mar 22, 2008",SAC,111,MEM,117
"Sat, Mar 22, 2008",CLE,98,MIL,108
"Sat, Mar 22, 2008",NYK,93,MIN,114
"Sat, Mar 22, 2008",BOS,106,NOH,113
"Sat, Mar 22, 2008",BKN,87,PHI,91
"Sat, Mar 22, 2008",HOU,113,PHX,122
"Sat, Mar 22, 2008",OKC,101,UTA,115
"Sun, Mar 23, 2008",SAS,88,DAL,81
"Sun, Mar 23, 2008",GSW,115,LAL,111
